id,name,quantity,unit,price,clubcard_price,reduction_percent,absolute_savings
1656,Tesco Finest 4 Smoked Bacon & Vintage Cheddar Rolls,188.0,g,2.95,,0.0,0.0
1666,Arctic Coffee Caramel Latte,1.0,l,2.2,,0.0,0.0
1665,Heck Meat Free 8 Chipolatas,300.0,g,2.0,,0.0,0.0
2097,Tesco British Lamb Neck Fillets,,,7.51,,0.0,0.0
1663,Chop Garlic Puree,75.0,g,1.6,,0.0,0.0
1662,Tesco Kids Cheese & Tomato 2 Pizzas,232.0,g,2.25,,0.0,0.0
1661,Tesco White Wine Scottish Mussels,500.0,g,2.95,,0.0,0.0
1660,Tesco Finest Moroccan Inspired Houmous,170.0,g,2.25,,0.0,0.0
1659,Tesco British Hard Goats Cheese,200.0,g,3.4,,0.0,0.0
1658,Tesco Finest Roasted Nut Selection,190.0,g,3.7,,0.0,0.0
1657,Tesco Caramel Panna Cotta Dessert,2.0,x120g,2.25,,0.0,0.0
2098,Tesco White Flesh Sweet Potatoes,,,0.6,,0.0,0.0
1646,Tesco Edamame Beans,150.0,g,1.5,,0.0,0.0
2099,Tesco Finest Thick Cut Ribeye Steak,350.0,g,9.6,,0.0,0.0
1655,Pom Wonderful 100% Pomegranate Juice,710.0,ml,4.8,,0.0,0.0
1654,Tesco Raw King Prawns,165.0,g,3.5,,0.0,0.0
1653,Tesco Lemon Cheesecake,3.0,x100g,2.5,,0.0,0.0
1652,Tesco Cranberries,100.0,g,2.0,,0.0,0.0
1651,Tesco Finest Mortadella,140.0,g,2.95,,0.0,0.0
1650,Tesco Raspberry Cheesecake,540.0,g,4.5,,0.0,0.0
1649,Tesco Tempura Prawns,200.0,g,3.0,,0.0,0.0
1648,Tesco Herbs Great For Roasting,30.0,g,0.75,,0.0,0.0
1647,Tesco Tarragon,20.0,g,0.52,,0.0,0.0
1620,Tesco Peppered Smoked Mackerel Fillets,0.225,kg,4.04,,0.0,0.0
1617,Tesco Lamb Rogan Josh With Pilau Rice,400.0,g,3.3,,0.0,0.0
1669,Minor Figures Organic Barista Oat Drink,1.0,l,2.0,,0.0,0.0
1616,Pomegreat Pomegranate Juice Drink,1.0,litre,1.95,,0.0,0.0
1589,Baileys Pouring Cream,250.0,ml,3.0,,0.0,0.0
1588,Tesco British Whole Uht Milk,6.0,x 1 litre,6.2,,0.0,0.0
1587,Tesco Ready to Cook Fresh Vegetable Selection,3.2,kg,9.0,,0.0,0.0
1586,Tesco Vanilla Cheesecake,540.0,g,4.5,,0.0,0.0
2119,Fanta Fruit Twist,500.0,ml,1.8,,0.0,0.0
1584,Baileys Pouring Cream,250.0,ml,3.0,,0.0,0.0
1583,Tesco British Whole Uht Milk,61.0,litre,6.2,,0.0,0.0
1582,Tesco Ready to Cook Fresh Vegetable Selection,3.2,kg,9.0,,0.0,0.0
1581,Tesco Salmon Tails,260.0,g,4.5,,0.0,0.0
1580,Ms Molly's Jelly & Custard Dessert,375.0,g,0.99,,0.0,0.0
1579,Tesco Organic Pepper,250.0,g,1.65,,0.0,0.0
1578,Tesco 10 Reduced Fat Mild Slices,200.0,g,0.99,,0.0,0.0
1577,The Pizza Company Cookie Dough Dessert,150.0,g,3.25,,0.0,0.0
1576,Tesco Plant Chef Soya Alternative To Plain Yogurt,500.0,g,1.45,,0.0,0.0
2121,Innocent Strawberry & Banana Smoothie,250.0,ml,2.0,,0.0,0.0
1572,Tesco Organic Spinach,200.0,g,1.95,,0.0,0.0
1995,Tesco Lemon & Parsley Smoked Mackerel Strips,200.0,g,3.6,,0.0,0.0
1570,Nestle Milkybar Dessert,265.0,,1.85,,0.0,0.0
2122,Tesco Hoisin Duck Wrap,,,3.0,,0.0,0.0
1568,Tesco Finest Salted Caramel Mousse,100.0,g,1.0,,0.0,0.0
1565,Onken Biopot Natural Yogurt,1.0,kg,2.5,,0.0,0.0
1564,Tesco Finest Beef Dripping Roast Potatoes,800.0,g,3.0,3.0,0.0,0.0
1563,The Tofoo Co. Smoked Organic Tofu,225.0,g,2.75,,0.0,0.0
2118,Oatly Oat Drink Vanilla,1.0,l,1.9,,0.0,0.0
1591,Tesco Vanilla Cheesecake,540.0,g,4.5,,0.0,0.0
1592,Tesco Finest Pork Sausage Ragu With Pasta,400.0,g,4.5,,0.0,0.0
2114,Quorn Garlic & Herb Bites,180.0,g,2.5,,0.0,0.0
1615,Tesco Lamb Half Shoulder Joint,0.5,kg,6.2,6.2,0.0,0.0
1614,Tesco Growing Mint Medium Pot,,,1.5,,0.0,0.0
1613,Tesco Organic White Potatoes,1.5,kg,1.75,,0.0,0.0
1612,innocent Smoothie Strawberries & Bananas,750.0,ml,3.5,,0.0,0.0
1611,Tesco Pineapple Paradise Fruit Smoothie,750.0,ml,1.8,,0.0,0.0
2112,Tesco Finest Chaource Cheese,250.0,g,3.55,,0.0,0.0
1609,Wall's 10 Hearty Sausage Rolls,550.0,g,3.0,,0.0,0.0
2113,Tesco Salad Cheese,200.0,g,2.0,,0.0,0.0
1607,Dairylea Strip Cheese,168.0,g,2.4,,0.0,0.0
1606,Tesco Chargrilled Artichokes,140.0,g,3.0,,0.0,0.0
1603,Tesco Gammon Steak With Cheese & Pineapple,345.0,g,4.5,,0.0,0.0
1593,Tesco Hot Smoked Salmon Fillets,180.0,g,5.5,,0.0,0.0
1602,Tesco Italian Pitted Nocellara Olives,140.0,g,3.0,,0.0,0.0
1601,Tesco Finest Chicken Ham Hock & Leek Pie,250.0,g,3.5,,0.0,0.0
1600,Cathedral City Plant Based Mature Cheddar Cheese Flavour Vegan Slices,150.0,g,2.5,,0.0,0.0
2115,Tarczynski Ham Hot Dogs,220.0,g,2.3,,0.0,0.0
1598,Alpro Soya Chocolate Long Life Dairy Free Drink Multipack,3.0,x 250ml,2.1,,0.0,0.0
2116,Tesco Finest Steak & Stilton Pie,250.0,g,3.5,,0.0,0.0
1597,Pilgrims Choice Lighter Mature Cheddar Cheese,350.0,g,4.2,,0.0,0.0
1595,Galbani Dolcelatte Italian Mild Blue Cheese,150.0,g,3.0,,0.0,0.0
2117,Red Bull Energy Drink,250.0,ml,1.75,,0.0,0.0
1594,Tesco 2 Apple Crumbles,270.0,g,2.75,,0.0,0.0
1668,Alpro Soya Vanilla Original Long Life Dairy Free Drink,1.0,l,2.0,,0.0,0.0
2096,Don Simon Lemon & Raspberry Juice Drink,1.5,l,1.25,,0.0,0.0
1774,Tesco Green Olives With Herbs 60G,1.0,unit,1.3,,0.0,0.0
1722,Tesco 3 Houmous Stack,180.0,g,2.0,,0.0,0.0
1748,Tesco Finest Spiced Chicken With Lime & Mint Raita Pizza,400.0,g,4.75,,0.0,0.0
1747,Tesco Fruit And Nut Mix,200.0,g,2.65,,0.0,0.0
2074,Ocean Spray Cranberry Classic Light Juice Drink,41.0,l,6.0,,0.0,0.0
1744,Tesco Sweetcure Smoked Mackerel Strips,200.0,g,3.6,,0.0,0.0
2075,Tesco Finest Extra Mature Double Gloucester Cheese,200.0,g,3.35,,0.0,0.0
1743,Tesco Natural Yogurt,1.0,kg,1.75,,0.0,0.0
1742,Tesco Scotch Bonnet Chillies,50.0,g,0.9,,0.0,0.0
1741,Tesco Free From Chocolate Sponge,115.0,g,1.25,,0.0,0.0
1740,Tesco Choi Sum,200.0,g,1.6,,0.0,0.0
1738,Tesco Chocolate Brownie Sundae,136.0,g,1.4,,0.0,0.0
1737,Tesco Battered Haddock Goujons,200.0,g,3.25,,0.0,0.0
1735,The Collective Dairy Free Strawberry Suckies,85.0,g,1.0,,0.0,0.0
1734,The Collective Dairy Free Peach & Apricot Suckies,85.0,g,1.0,,0.0,0.0
1733,Koko Dairy Free Unsweetened Alternative Drink,1.0,litre,1.85,,0.0,0.0
1732,Yeo Valley Organic Strawberry Yogurt,4.0,110g,2.5,,0.0,0.0
1731,PIE D'ANGLOYS SOFT CHEESE,200.0,g,2.9,,0.0,0.0
1730,St Helen's Farm Natural Goats Milk Yogurt,450.0,g,2.4,,0.0,0.0
1729,Holy Moly Guacamole Original,150.0,g,2.2,,0.0,0.0
1728,Tesco 30% Reduced Fat Prawn Cocktail,170.0,g,2.5,,0.0,0.0
2076,Tesco Finest Ossau Iraty Cheese,180.0,g,4.25,,0.0,0.0
1726,Tesco Ready To Bake Chocolate Chip Cookie Dough,300.0,g,2.35,,0.0,0.0
1725,Quorn Meat Free Mince,350.0,g,3.25,,0.0,0.0
1724,Tesco Finest Stratford Blue Cheese,150.0,g,3.25,,0.0,0.0
2073,Biotiful Gut Health Kefir Drink Strawberry,1.0,l,3.5,,0.0,0.0
1751,Quorn Meat Free Peppered Steaks,2.0,"pack, 196g",3.25,,0.0,0.0
1752,Tesco Chicken Arrabbiata,400.0,g,3.3,,0.0,0.0
1763,Petits Filous Apple Pear & Banana No Added Sugar Kids Yoghurt Pots 6x47g,6.0,units,1.95,,0.0,0.0
1773,Tesco Sweet Potato Wedges In Parsley & Thyme Oil 500G,1.0,unit,2.0,,0.0,0.0
1772,Copella Apple & Elderflower Juice 900Ml,1.0,litre,2.5,,0.0,0.0
1771,Tesco Minced Steak & Onion Shortcrust Pie 200G,1.0,unit,1.85,,0.0,0.0
1769,Tesco Toffee Sundae Dessert 136G,1.0,unit,1.4,,0.0,0.0
1768,Naked Green Machine Super Smoothie 750ml,1.0,litre,4.0,,0.0,0.0
2068,Tesco Chocolate Fruit & Nut Mix Snack Pack,60.0,g,1.0,,0.0,0.0
1767,Tesco 2 Fresh Cream Bramley Apple Turnover 160G,2.0,units,1.75,,0.0,0.0
1766,Pukka Chicken Balti Pie,1.0,unit,2.0,,0.0,0.0
1765,Jordan River Dates 800G,1.0,unit,3.65,,0.0,0.0
1764,Tropicana Orange & Mango Juice 850Ml,1.0,litre,3.0,,0.0,0.0
1762,Gu Lemon Cheesecake 2X90g,2.0,units,3.75,,0.0,0.0
2072,Tesco British Pork Belly Joint,0.8,kg,5.76,,0.0,0.0
1761,Tesco Finest 9 Rainbow Gyoza Selection 180G,1.0,unit,4.5,,0.0,0.0
2069,Tesco Brazil Nut Snack Pack,60.0,g,1.0,,0.0,0.0
2070,Tesco British Lamb Boneless Rolled Breast Joint,0.5,kg,4.05,,0.0,0.0
1759,Tesco Large Fruit Platter 350G,1.0,unit,3.0,,0.0,0.0
1758,Plenish Organic Almond Chilled Dairy Free Drink 1L,1.0,litre,2.25,,0.0,0.0
2071,Lurpak Lighter Spreadable Blend of Butter and Rapeseed Oil,750.0,g,7.25,,0.0,0.0
1757,Tesco Melon & Pineapple Finger 300G,1.0,unit,2.4,,0.0,0.0
1756,Tesco Finest Satay Chicken With Jasmine Rice 400G,1.0,unit,4.5,,0.0,0.0
1755,Herta Jumbo Frankfuter Hot Dogs 4 Pack 360G,4.0,pack,3.15,,0.0,0.0
1754,Tesco Chicken Caesar Wrap,,,3.0,,0.0,0.0
1723,Oatly Greek Style Oatgurt,400.0,g,2.6,,0.0,0.0
1720,Tesco Melon & Grapes,300.0,g,2.4,,0.0,0.0
2095,Aero Dark & Milk Mousse,4.0,x 55g,1.9,,0.0,0.0
1719,Annabel Karmel Beef Cottage Pie Ready Meal,200.0,g,2.85,,0.0,0.0
1693,Tesco Finest Dine In Creamy Buttery Mash 450g,450.0,g,3.0,,0.0,0.0
1691,Tesco Organic Greek Feta Cheese 200 G,200.0,g,2.9,,0.0,0.0
1690,Arctic Coffee Cafe Latte 330Ml,330.0,ml,1.15,,0.0,0.0
1689,Tesco Soya Drink Sweetened 1Ltr,1.0,ltr,1.35,,0.0,0.0
1688,Tesco Indian Saag Aloo 300G,300.0,g,2.4,,0.0,0.0
2088,Tesco Flax Seeds,150.0,g,1.2,,0.0,0.0
1685,Gressingham Duck Fat 250G,250.0,g,3.15,,0.0,0.0
1683,Tesco Large Pork Leg Joint,1.75,kg,10.5,,0.0,0.0
2089,Tesco Plant Chef Mushroom Pizza,289.0,g,3.15,,0.0,0.0
1682,Tesco Mango Chunks,120.0,g,1.35,,0.0,0.0
1681,The Collective Suckies Strawberry & Banana,90.0,g,0.95,,0.0,0.0
1680,Tesco 2 Breaded Chunky Haddock Fillets,350.0,g,3.8,,0.0,0.0
1679,Tesco Organic Baby Potatoes,750.0,g,1.4,,0.0,0.0
1678,Tesco Milled Flax Seed Mix,175.0,g,1.75,,0.0,0.0
1677,Tesco Egg & Cress Sandwich,,,1.5,,0.0,0.0
1676,Pepsi Max No Sugar Cola Bottle,500.0,ml,1.55,,0.0,0.0
1675,innocent Smoothie Mangoes Passion Fruits & Apples,750.0,ml,3.5,,0.0,0.0
2092,Davidstow 36 Month Reserve Cheddar,200.0,g,2.75,,0.0,0.0
2093,Red Bull Sugar Free Energy Drink,355.0,ml,1.95,,0.0,0.0
1674,Tesco Melon Slices,450.0,g,2.4,,0.0,0.0
1673,Bernard Matthews Wafer Thin Turkey Ham,230.0,g,1.9,,0.0,0.0
1672,Tesco Organic Medjool Dates,200.0,g,2.5,,0.0,0.0
2094,Tesco 0% Fat Natural Yogurt,1.0,kg,1.75,,0.0,0.0
1694,Big Tom Tomato Juice 750Ml,750.0,ml,3.1,,0.0,0.0
1695,Tesco Cabbage And Leek (C),,,1.75,,0.0,0.0
1696,Tesco Dutch Gouda Cheese 265 G,265.0,g,2.6,,0.0,0.0
1709,Creamfields Mango Passion Fruit Low Fat Yogurt,450.0,g,0.95,,0.0,0.0
1718,Najma Halal Mini Chicken Smoked Sausages,400.0,g,2.6,,0.0,0.0
2077,Tesco Finest Goat Cheese & Caramelised Red Onion Ravioli,250.0,g,3.25,,0.0,0.0
1716,Galbani Italian Burrata Cheese,150.0,g,3.35,,0.0,0.0
1715,Yeo Valley Greek Style Natural Yogurt,950.0,g,3.85,,0.0,0.0
2078,Tesco Finest Cave Aged Goat Cheese,200.0,g,4.0,,0.0,0.0
2079,Benefit 100% Prune Juice,1.0,l,3.95,,0.0,0.0
2083,Tesco Finest Kidderton Ash Goats Cheese,150.0,g,3.35,,0.0,0.0
1712,Charlie Bigham's Fish Pie,340.0,g,6.0,,0.0,0.0
1711,Tesco 2 Beef Ranch Steaks With Garlic & Chilli,250.0,g,5.2,,0.0,0.0
1710,Tesco Plant Chef 2 Meat Free Sausages Rolls,120.0,g,1.0,,0.0,0.0
2084,Najma Halal Turkey Chorizo Slice,80.0,g,1.7,,0.0,0.0
1697,Tropicana Orange Juice Smooth 300Ml,300.0,ml,1.9,,0.0,0.0
1708,Tesco Cheddar Pickled Onion & Chives,180.0,g,2.75,,0.0,0.0
1707,Hawes Traditional Wensleydale,190.0,g,2.75,,0.0,0.0
1706,Pringles Sour Cream & Onion Snacks 40G,40.0,g,1.0,,0.0,0.0
2085,Tesco Fresh Cream Raspberry Turnover,148.0,g,1.75,,0.0,0.0
1703,Yazoo Vanilla Milk 400Ml,400.0,ml,1.5,,0.0,0.0
1702,Peperami Chorizo 5X20g,520.0,g,3.0,,0.0,0.0
2086,Tesco Finest Rump Joint Cornish Sea Salt & Pepper,500.0,g,9.15,,0.0,0.0
1700,Tesco Flat Leaf Parsley Medium Pot,,,1.5,,0.0,0.0
2087,Tesco Finest Stratford Blue & Pear Conserve,150.0,g,3.0,,0.0,0.0
1698,Tesco Mango 450G,450.0,g,4.0,,0.0,0.0
1704,Tesco King Prawn Tikka Masala & Pilau Rice 400G,400.0,g,3.3,,0.0,0.0
1126,Alpro Soya Long Life Dairy Free Alternative to Cream,250.0,ml,1.25,,0.0,0.0
1183,Alpro Greek Style Strawberry Raspberry Yoghurt Alternative,150.0,g,1.2,,0.0,0.0
376,Tesco Shredded Iceberg 130G,130.0,g,0.6,,0.0,0.0
390,Castello Extra Creamy Brie Cheese,200.0,g,2.8,,0.0,0.0
389,Tesco Finest Mixed Baby Tomatoes,250.0,g,2.0,,0.0,0.0
388,Oatly Semi Oat Chilled Drink,1.0,l,2.2,,0.0,0.0
386,Cheestrings Original 8Pk Cheese Snacks 160G,8.0,snacks,2.49,,0.0,0.0
385,Muller Corner Strawberry Shortcake & Chocolate Digestive Yogurts 6 x 124g,6.0,units,4.0,,0.0,0.0
384,Tesco Mixed Sized Organic Eggs 6 Pack,6.0,eggs,2.8,,0.0,0.0
383,Tesco Macaroni Cheese 400G,400.0,g,3.3,,0.0,0.0
382,Tesco Mashed Potato 450G,450.0,g,0.89,,0.0,0.0
381,Tesco Beef Steak Mince 750G 15% Fat,750.0,g,4.95,,0.0,0.0
380,Stockwell & Co. Lard 250G,250.0,g,0.5,,0.0,0.0
379,Tesco Cauliflower Extra Large Each,1.0,unit,1.8,,0.0,0.0
378,Tesco Mini Carrots 320G,320.0,g,1.1,,0.0,0.0
377,Tesco Mixed Chillies 65G,65.0,g,0.6,,0.0,0.0
375,Tesco Organic Celery,1.0,unit,1.25,,0.0,0.0
360,Tesco British Diced Chicken Breast,650.0,g,5.0,,0.0,0.0
374,Wall's 10 Snack Sausage Rolls 270G,10.0,rolls,2.2,,0.0,0.0
373,Tesco British Spreadable Salted 500G,500.0,g,2.09,,0.0,0.0
372,Tesco Wafer Thin Honey Roast Ham 400G,400.0,g,2.29,,0.0,0.0
371,Tesco Greek Feta Cheese 200 G,200.0,g,2.1,,0.0,0.0
370,Tesco Potato Slices 350G,350.0,g,2.0,,0.0,0.0
369,"Tesco British Whole Milk 568Ml, 1 Pint",1.0,pint,0.85,,0.0,0.0
368,Cadbury Dairy Milk Buttons Chocolate Dessert 75G,1.0,unit,1.15,,0.0,0.0
367,Peppa Pig Strawberry Kids Yoghurt Pots 6x45g,6.0,pots,1.2,,0.0,0.0
366,Tesco Cheddar Cheese & Chive Dip 200G,1.0,unit,1.35,,0.0,0.0
365,Creamfields Red Leicester Cheese 400G,400.0,g,2.49,,0.0,0.0
364,Arla Protein Raspberry Yogurt 200G,1.0,unit,1.25,,0.0,0.0
363,Tesco 6 Sausage Rolls 360G,6.0,rolls,1.95,,0.0,0.0
362,Tesco Finest Pork Sausage Meat,350.0,g,3.25,,0.0,0.0
391,Tesco British Chicken Thighs,1.0,kg,3.4,,0.0,0.0
392,Tesco Red Leicester Cheese,400.0,g,3.2,,0.0,0.0
393,Tesco Mascarpone Cheese,250.0,g,2.0,,0.0,0.0
395,Tesco British Whole Medium Chicken,,kg,4.1,,0.0,0.0
430,Tesco Finest Custard 500G,500.0,g,2.6,,0.0,0.0
428,Tesco Finest British 10 Cumberland Sausages 667G,667.0,g,5.0,,0.0,0.0
427,Pilgrims Choice Extra Mature Cheddar Cheese 350 G,350.0,g,4.2,,0.0,0.0
426,Yeo Valley Organic Salted Butter 200g,200.0,g,2.85,,0.0,0.0
419,Tesco 2 Roast Cooked Chicken Breast Fillets 245 G,245.0,g,3.55,,0.0,0.0
418,Tesco Medium Beef Roasting Joint With Basting Fat,,,8.4,,0.0,0.0
417,Tesco Large Beef Roasting Joint With Basting Fat,,,16.25,,0.0,0.0
416,Tesco 4 Beef Quarter Pounders 454g,454.0,g,2.49,,0.0,0.0
415,Tesco 100% Pure Squeezed Orange Juice Smooth 1.75 Litre,1.75,litre,3.0,,0.0,0.0
414,Tesco Baby Potatoes With Herb Butter 360G,360.0,g,0.93,,0.0,0.0
413,Tesco 6 Prosciutto Crudo Slices 84G,84.0,g,1.32,,0.0,0.0
412,Tesco Large Broccoli Pack 500G,500.0,g,1.0,,0.0,0.0
411,Tesco Mint 30G,30.0,g,0.52,,0.0,0.0
409,Creamfields Fat Free Greek Style Natural Yogurt,500.0,g,0.85,,0.0,0.0
408,Tesco 12 Mini Savoury Eggs,216.0,g,1.4,,0.0,0.0
407,Tesco Baby Spinach,220.0,g,1.2,,0.0,0.0
406,Tesco Quiche Lorraine,400.0,g,1.99,,0.0,0.0
405,Tesco Chestnut Baby Button Vitamin D Mushrooms,150.0,g,1.1,,0.0,0.0
404,Willow Farm Chicken Wings,9001.2,kg,2.09,,0.0,0.0
403,Cravendale Filtered Fresh Skimmed Milk,2.0,l,2.7,,0.0,0.0
402,Elmlea Single Alternative To Cream,270.0,ml,1.05,,0.0,0.0
401,Tesco Finest Sweet & Fiery Beetroot,180.0,g,1.5,,0.0,0.0
400,Tesco Reduced Fat Butterpak Spreadable,500.0,g,2.09,,0.0,0.0
399,Growers Harvest Pure Apple Juice,2.0,l,1.99,,0.0,0.0
398,Tesco Sliced Mushrooms,250.0,g,1.25,,0.0,0.0
397,Tesco Salsa,200.0,g,1.35,,0.0,0.0
396,Tesco Tzatziki Dip,200.0,g,1.35,,0.0,0.0
361,Tropicana Smooth Orange Juice,900.0,ml,3.0,,0.0,0.0
359,Oykos Strawberry Luxury Greek Style Yoghurt Dessert,4.0,x110g,1.95,,0.0,0.0
293,Tesco Finest Unsmoked Dry Cure Back Bacon,8.0,pack 240g,3.5,,0.0,0.0
309,Creamfields Greek Style Natural Yogurt,500.0,g,0.85,,0.0,0.0
322,Cathedral City Extra Mature Cheddar Cheese,350.0,g,2.99,,0.0,0.0
321,Arla Protein Strawberry Pouch Yogurt,200.0,g,1.25,,0.0,0.0
320,Richmond 8 Thick Pork Sausages,410.0,g,2.6,,0.0,0.0
319,Tesco Jazz Apple,6.0,pack,2.35,,0.0,0.0
318,Tesco Finest 6 British Pork Cumberland Sausages,400.0,g,3.25,,0.0,0.0
317,Tesco Longlife Soya Drink Sweetened,1.0,litre,1.25,,0.0,0.0
316,Tesco British Whole Milk Longlife Uht,1.0,litre,1.3,,0.0,0.0
315,Activia Vanilla & Granola Low Fat Breakfast Pot Topper Gut Health Yoghurt,165.0,g,1.85,,0.0,0.0
314,Tesco German Style Salami,12.0,slices 125g,0.92,,0.0,0.0
313,Eastman's Cooked Ham,30.0,slices 400g,1.99,,0.0,0.0
312,Tesco Pineapple Juice,1.0,litre,1.35,,0.0,0.0
311,Tesco Pork Lean Mince 5% Fat,500.0,g,2.59,,0.0,0.0
310,Tesco British Pork Sausages,8.0,pack 454g,1.79,,0.0,0.0
308,Tesco Tenderstem & Mixed Vegetables,160.0,g,1.85,,0.0,0.0
358,Happy Egg Co. Free Range Eggs,10.0,mixed weight,3.25,,0.0,0.0
307,Tesco Iceberg Lettuce,200.0,g,0.7,,0.0,0.0
306,Tesco 16 Honey Roast Ham,400.0,g,2.29,,0.0,0.0
305,Tesco Sweet & Crunchy Salad,250.0,g,0.78,,0.0,0.0
304,Tesco British Apples,5.0,pack,1.7,,0.0,0.0
303,Tesco Asparagus Tips,125.0,g,2.0,,0.0,0.0
302,Tesco Trimmed Tenderstem Broccoli,80.0,g,1.25,,0.0,0.0
301,Tesco 0% Fat Greek Style Yogurt,500.0,g,1.1,,0.0,0.0
300,Tesco Finest Smoked Dry Cure Streaky Bacon,240.0,g,3.5,,0.0,0.0
299,Tesco Butterhead Salad,80.0,g,1.0,,0.0,0.0
298,Tesco Tenderstem Broccoli Tips,120.0,g,1.3,,0.0,0.0
297,Tesco Halloumi,225.0,g,2.15,,0.0,0.0
296,Arla Protein Strawberry Yogurt,200.0,g,1.25,,0.0,0.0
295,Tesco Organic Garlic,3.0,pack,1.0,,0.0,0.0
324,Tesco Houmous,300.0,g,1.5,,0.0,0.0
325,Tesco British Mature Cheddar Cheese 10 Slices,250.0,g,2.75,,0.0,0.0
326,Philadelphia Original Soft Cream Cheese,280.0,g,3.25,,0.0,0.0
327,Tesco Smoked Cheese,125.0,g,1.8,,0.0,0.0
357,Tesco Finest Fleur des Alpes Cheese,220.0,g,3.35,,0.0,0.0
356,Tesco Chicken Tikka Masala & Pilau Rice,400.0,g,3.3,,0.0,0.0
355,Tesco British Pork Sausage Meat,400.0,g,2.7,,0.0,0.0
354,Tesco 50% Reduced Fat Mature Grated Cheese,250.0,g,2.65,,0.0,0.0
353,Tesco Continental Meat Platter,120.0,g,3.0,,0.0,0.0
352,Activia Rhubarb Gut Health Yoghurt Multipack,4.0,x115g,2.5,,0.0,0.0
351,Peperami Original Mini Salami,10.0,x10g,3.0,,0.0,0.0
350,Tesco Smoked Bacon Lardons,200.0,g,2.6,,0.0,0.0
349,Pilgrims Choice Extra Mature Cheddar,550.0,g,5.2,,0.0,0.0
348,Tesco British Chicken Thigh Fillets,1.0,kg,6.5,,0.0,0.0
347,Pizza Express Margherita Pizza,245.0,g,5.5,,0.0,0.0
345,Creamfields Berry Medley Low Fat Yogurt,6.0,x125g,0.85,,0.0,0.0
344,Hearty Food Co. Cheese Pizza,300.0,g,0.99,,0.0,0.0
343,Tesco Scotch Eggs,2.0,pack,1.09,,0.0,0.0
342,Tesco Rosemary,20.0,g,0.52,,0.0,0.0
341,Tesco Thyme,20.0,g,0.52,,0.0,0.0
340,Tesco British Corned Beef,110.0,g,2.0,,0.0,0.0
339,Eastmans Wafer Thin Cooked Chicken,125.0,g,0.97,,0.0,0.0
338,Tesco Organic Whole Cucumber,,,1.2,,0.0,0.0
336,Tesco No Added Sugar Cranberry Juice Drink,1.0,litre,1.35,,0.0,0.0
335,Tesco Carrot Batons,400.0,g,1.25,,0.0,0.0
334,Cadbury Flake Milk Chocolate Dessert,75.0,g,1.15,,0.0,0.0
333,Tesco Spinach & Ricotta Fresh Tortelloni,300.0,g,1.59,,0.0,0.0
332,Tesco Houmous Red Pepper,182.0,g,1.35,,0.0,0.0
331,Fresh & Naked Just Wild Rocket,60.0,g,1.2,,0.0,0.0
329,Creamfields French Brie,200.0,g,1.69,,0.0,0.0
328,Tesco Onion & Garlic Dip,200.0,g,1.35,,0.0,0.0
432,Ms Mollys Chocolate Layered Dessert 100G,100.0,g,1.0,,0.0,0.0
435,Herta Classic Frankfurter Hot Dogs,10.0,pack,2.55,,0.0,0.0
437,Tesco Watercress Spinach & Rocket,80.0,g,1.35,,0.0,0.0
536,Tesco Finest 2 Salmon Spinach & Lemon Fishcakes,290.0,g,3.0,,0.0,0.0
554,Tesco Chicken & Bacon Pasta Bake,400.0,g,3.3,,0.0,0.0
552,Tesco 12 Beef Meatballs,336.0,g,3.35,,0.0,0.0
547,Tesco Fresh Mashed Potato,800.0,g,1.6,,0.0,0.0
546,Tesco 16 Spicy Chorizo Slices,80.0,g,1.0,,0.0,0.0
545,Creamfields Mild Cheddar 10 Slices,200.0,g,1.39,,0.0,0.0
544,Mash Direct Carrot & Parsnip Mash,400.0,g,1.75,,0.0,0.0
543,Tesco Beef Tomatoes,1.0,each,0.89,,0.0,0.0
542,Fresh & Naked Just Lambs Lettuce,60.0,g,1.2,,0.0,0.0
541,Quorn Vegan Smoky Ham Free Slice,100.0,g,2.6,,0.0,0.0
540,Tesco Flat Leaf Parsley,100.0,g,1.25,,0.0,0.0
539,Eastman's Sliced Cooked Chicken Tikka,240.0,g,1.99,,0.0,0.0
538,Onken Mango & Passion Fruit Yogurt,450.0,g,1.95,,0.0,0.0
537,Tesco Shallots Onions,400.0,g,1.4,,0.0,0.0
534,Creamfields Mild White Cheddar,400.0,g,2.49,,0.0,0.0
438,Tesco Chicken Thighs,2.0,kg,5.0,,0.0,0.0
533,Tesco 50% Less Fat Soft Cheese,200.0,g,1.5,,0.0,0.0
529,Tesco Chicken Chow Mein 400G,1.0,unit,3.3,,0.0,0.0
528,Jus-Rol Shortcrust Pastry Ready Rolled Sheet 320G,1.0,unit,1.75,,0.0,0.0
527,Tesco Smoked Pancetta 2 X 65G,2.0,units,2.0,,0.0,0.0
525,Tesco Finest 6 Free Range Chestnut Maran Eggs,6.0,units,2.65,,0.0,0.0
524,Large Pink Lady Apples Loose Class 1,1.0,unit,0.71,,0.0,0.0
523,Tesco Longlife Soya Drink Unsweetened 1Ltr,1.0,litre,1.25,,0.0,0.0
522,Tesco Large Melton Mowbray Pork Pie 440G,1.0,unit,3.5,,0.0,0.0
519,Alpro Soya Growing Up Long Life Dairy Free Drink 1-3+ Years 1L,1.0,litre,2.0,,0.0,0.0
518,Tesco British Semi Skimmed Uht Milk 6 X 1 Litre,6.0,litres,6.2,,0.0,0.0
